order_id,customer_name,email,order_date,product_name,category,quantity,price,city,payment_method,delivery_status,total_amount
847.0,Sara Malik,sara.malik@gmailcom,07-13-2024,Microwave,Electronics,,109332,islmabad,Cash,Pending,
848.0, sara chaudhry ,.sara.chaudhry.@gmail.com,2023-01-13,Microwave,Applinces,5.0,80519,Faisalabad,Card,delievered,402595.0
849.0, Fatima Mirza ,.fatima.mirza.@yahoo.com,2024-10-10,MacBook Air,Applinces,2.0,0,Karachi,CARD,Pending,0.0
850.0,Bilal Sheikh,bilal.sheikh@gmailcom,2024-03-18,Airpods Pro,Electronics,,abc,karacchi,CARD,Pending,
,Sara Mirza,sara.mirza@gmailcom,12/10/2024,HP Laptop,Accessories,4.0,0,Lahore,cash ,Delivered,0.0
, Ahmed Raza ,.ahmed.raza.@hotmail.com,04-20-2024,Smart TV,Applinces,-1.0,0,karacchi,cash ,,0.0
,Hina Zafar,hina.zafar@yahoo.com,,Airpods Pro,Applinces,-1.0,abc,Multan,CARD,pendng,
854.0,Ayesha Sheikh,ayesha.sheikh@hotmail.com,07-16-2023,Microwave,Accessories,,0,Sargodha,CARD,Pending,
,Hassan Butt,hassan.butt@gmial.com,,Smart Watch,Electronics,,65756,,,Cancelled,
856.0, USMAN SHEIKH ,.usman.sheikh.@gmial.com,16/12/2023,Smart TV,Accessories,-1.0,abc,Lahore,Cash,Pending,
857.0,Usman Mirza,usman.mirza@hotmail.com,06/03/2024,Smrt TV,eletronics,,abc,lahor,cash ,Cancelled,
858.0,sara raza,sara.raza@gmail.com,2023-10-12,Microwave,Appliances,,111956,Lahore,,pendng,
859.0, ali malik ,.ali.malik.@gmailcom,08-14-2023,Microwave,Appliances,2.0,0,Faisalabad,Card,Pending,0.0
860.0,Fatima Saeed,fatima.saeed@gmail.com,09-20-2024,Wshing Mchine,Appliances,4.0,abc,,Card,Pending,
861.0,hassan malik,hassan.malik@gmial.com,01/04/2024,HP Lpt0p,Electronics,,abc,Islamabad,,delievered,
, Bilal Khan ,.bilal.khan.@gmailcom,06-20-2024,Airp0ds Pr0,Applinces,-1.0,0,Sargodha,Bank Transfer,Pending,0.0
,Ahmed Zafar,ahmed.zafar@yahoo.com,01/08/2023,Airpods Pro,Accessories,,77199,lahor,CARD,delievered,
864.0, Kashif Butt ,.kashif.butt.@gmail.com,12-20-2023,Bluet00th Speker,eletronics,-1.0,abc,Multan,Bank Transfer,Pending,
865.0, Ayesha Chaudhry ,.ayesha.chaudhry.@gmial.com,05/09/2024,iPhone 14 Pro,Accessories,1.0,0,Islamabad,Cash,pendng,0.0
, hina khan ,.hina.khan.@yahoo.com,03-22-2024,MacBook Air,Accessories,,18505,Karachi,CARD,Delivered,
,Sara Chaudhry,sara.chaudhry@yahoo.com,2023-07-20,Samsung Galaxy S22,Accessories,,abc,islmabad,Bank Transfer,,
868.0, Sara Saeed ,.sara.saeed.@gmail.com,06-25-2023,Microwave,Applinces,5.0,104233,Islamabad,Cash,delievered,521165.0
869.0,Sara Butt,sara.butt@gmial.com,18/04/2024,Washing Machine,Electronics,2.0,12081,lahor,Card,Delivered,24162.0
870.0,Usman Saeed,usman.saeed@gmailcom,,Microwave,Applinces,,abc,islmabad,cash ,Pending,
, Usman Raza ,.usman.raza.@gmial.com,2023-11-02,Smart Watch,eletronics,-1.0,98943,Faisalabad,cash ,Pending,-98943.0
872.0,Fatima Qureshi,fatima.qureshi@gmailcom,05-24-2023,Bluetooth Speaker,Electronics,-1.0,abc,lahor,cash ,,
873.0,Ayesha Butt,ayesha.butt@gmail.com,2023-05-30,Smart TV,Accessories,-1.0,114608,,Bank Transfer,Cancelled,-114608.0
,hina mirza,hina.mirza@gmail.com,07-18-2023,Microwave,Electronics,,abc,Lahore,Cash,pendng,
875.0,HINA SHEIKH,hina.sheikh@gmailcom,12-01-2023,Airp0ds Pr0,Applinces,5.0,abc,lahor,CARD,Delivered,
,Hina Zafar,hina.zafar@yahoo.com,01-22-2024,Washing Machine,,3.0,38279,Karachi,CARD,delievered,114837.0
877.0,BILAL BUTT,bilal.butt@yahoo.com,,MacBook Air,Applinces,3.0,1148,Islamabad,Cash,Cancelled,3444.0
, usman malik ,.usman.malik.@gmailcom,,Airpods Pro,Accessories,-1.0,0,Faisalabad,,,0.0
879.0,Hina Raza,hina.raza@gmial.com,13/10/2023,HP Laptop,eletronics,-1.0,0,Multan,cash ,,0.0
880.0, ali zafar ,.ali.zafar.@yahoo.com,13/08/2023,Washing Machine,Electronics,,abc,lahor,cash ,pendng,
881.0,hassan malik,hassan.malik@gmail.com,,Bluetooth Speaker,Appliances,-1.0,abc,Faisalabad,Cash,Cancelled,
882.0,Usman Mirza,usman.mirza@yahoo.com,08-29-2023,HP Laptop,Appliances,3.0,0,lahor,Cash,Delivered,0.0
883.0,AHMED KHAN,ahmed.khan@yahoo.com,,McB00k Air,Accessories,,0,,Cash,Delivered,
884.0, hassan sheikh ,.hassan.sheikh.@gmail.com,16/07/2023,Bluetooth Speaker,eletronics,-1.0,0,islmabad,Cash,pendng,0.0
885.0,Sara Malik,sara.malik@yahoo.com,2024-12-17,Washing Machine,,3.0,abc,Islamabad,,delievered,
886.0,ayesha saeed,ayesha.saeed@gmailcom,08-29-2023,Airpods Pro,eletronics,,41689,Karachi,Cash,pendng,
887.0, Sara Malik ,.sara.malik.@gmail.com,12-07-2023,Smart Watch,eletronics,-1.0,0,islmabad,,pendng,0.0
888.0,Fatima Mirza,fatima.mirza@gmailcom,2023-03-09,iPhone 14 Pro,Accessories,4.0,abc,lahor,,Cancelled,
889.0,Sara Sheikh,sara.sheikh@hotmail.com,03/08/2024,iPhone 14 Pro,Appliances,-1.0,abc,Faisalabad,Card,Delivered,
890.0,Fatima Saeed,fatima.saeed@yahoo.com,2024-03-03,iPhone 14 Pro,,,abc,Lahore,Cash,delievered,
,fatima butt,fatima.butt@gmial.com,05/02/2024,Bluetooth Speaker,,-1.0,abc,islmabad,cash ,Delivered,
892.0,Ayesha Khan,ayesha.khan@gmail.com,,Smart Watch,Accessories,5.0,abc,Multan,,Delivered,
893.0, KASHIF CHAUDHRY ,.kashif.chaudhry.@yahoo.com,05/04/2024,Bluet00th Speker,Electronics,-1.0,0,lahor,Cash,pendng,0.0
,Hassan Zafar,hassan.zafar@gmial.com,11-08-2024,Samsung Galaxy S22,eletronics,,87137,islmabad,,Pending,
895.0,BILAL MALIK,bilal.malik@gmail.com,22/09/2023,Smart TV,eletronics,-1.0,0,Islamabad,Bank Transfer,Delivered,0.0
896.0,Hassan Saeed,hassan.saeed@gmail.com,2023-05-05,HP Lpt0p,Accessories,2.0,abc,Karachi,CARD,pendng,
897.0,Hina Malik,hina.malik@gmail.com,04-05-2023,MacBook Air,Appliances,-1.0,0,Karachi,Cash,Pending,0.0
898.0,Ayesha Raza,ayesha.raza@yahoo.com,10-08-2024,iPhone 14 Pro,eletronics,4.0,abc,Sargodha,Card,Pending,
, Usman Zafar ,.usman.zafar.@yahoo.com,,Bluetooth Speaker,Accessories,2.0,abc,Sargodha,Cash,pendng,
900.0,Ali Sheikh,ali.sheikh@gmail.com,2024-04-19,MacBook Air,Applinces,,0,Islamabad,cash ,delievered,
,hina sheikh,hina.sheikh@hotmail.com,,Smrt TV,Electronics,-1.0,0,Multan,cash ,Pending,0.0
902.0,Ayesha Qureshi,ayesha.qureshi@hotmail.com,11-12-2023,Bluet00th Speker,Accessories,3.0,25399,islmabad,CARD,pendng,76197.0
903.0,AYESHA MALIK,ayesha.malik@gmail.com,2023-08-06,HP Lpt0p,Accessories,,0,islmabad,CARD,,
, Hassan Saeed ,.hassan.saeed.@gmailcom,02-11-2023,Bluet00th Speker,Accessories,,14645,Karachi,Cash,pendng,
905.0,ahmed mirza,ahmed.mirza@gmail.com,28/08/2024,Samsung Galaxy S22,Appliances,,0,Lahore,cash ,Pending,
,Sara Raza,sara.raza@gmial.com,2024-02-22,Microwave,Applinces,-1.0,144540,Lahore,cash ,Pending,-144540.0
, Bilal Butt ,.bilal.butt.@yahoo.com,,Smart Watch,Appliances,5.0,abc,,cash ,Delivered,
908.0, BILAL ZAFAR ,.bilal.zafar.@yahoo.com,2024-08-17,HP Lpt0p,Electronics,2.0,0,Karachi,,delievered,0.0
909.0,Fatima Chaudhry,fatima.chaudhry@yahoo.com,2024-12-13,Bluet00th Speker,Appliances,4.0,0,Karachi,Bank Transfer,Cancelled,0.0
910.0,Bilal Saeed,bilal.saeed@yahoo.com,30/05/2023,Bluetooth Speaker,,-1.0,abc,lahor,Cash,Cancelled,
911.0,bilal mirza,bilal.mirza@gmailcom,,Samsung Galaxy S22,Appliances,-1.0,abc,Lahore,cash ,pendng,
912.0,kashif mirza,kashif.mirza@hotmail.com,02-04-2024,MacBook Air,eletronics,2.0,0,karacchi,cash ,Pending,0.0
,hina raza,hina.raza@gmail.com,11-05-2024,Bluet00th Speker,Applinces,1.0,abc,Sargodha,,pendng,
,Kashif Saeed,kashif.saeed,01-21-2023,Microwave,Accessories,-1.0,51703,Karachi,,Cancelled,-51703.0
, Bilal Chaudhry ,.bilal.chaudhry.@yahoo.com,11-16-2024,Samsung Galaxy S22,Applinces,2.0,86122,Faisalabad,Bank Transfer,delievered,172244.0
916.0,Hina Sheikh,hina.sheikh,2023-03-20,Smart Watch,Appliances,4.0,abc,lahor,CARD,,
917.0, Ahmed Saeed ,.ahmed.saeed.@yahoo.com,2023-04-10,Smrt TV,Applinces,4.0,0,,cash ,Pending,0.0
918.0, Ayesha Butt ,.ayesha.butt.@hotmail.com,03/07/2024,iPhone 14 Pro,Accessories,5.0,abc,Sargodha,cash ,Cancelled,
919.0,Ahmed Saeed,ahmed.saeed,12-14-2024,Airpods Pro,Applinces,2.0,0,,Cash,,0.0
920.0, Fatima Raza ,.fatima.raza.@gmail.com,20/07/2023,HP Lpt0p,eletronics,,118825,,Card,Delivered,
921.0,Fatima Sheikh,fatima.sheikh@hotmail.com,18/03/2024,Samsung Galaxy S22,Appliances,-1.0,2998,Faisalabad,Cash,pendng,-2998.0
922.0, BILAL MALIK ,.bilal.malik.@gmailcom,23/08/2023,Smart TV,,,0,,Bank Transfer,delievered,
923.0, Kashif Saeed ,.kashif.saeed.@gmailcom,,Smart TV,Applinces,,6250,lahor,Bank Transfer,delievered,
, Usman Malik ,.usman.malik.@yahoo.com,2023-08-24,Microwave,,,36446,islmabad,Card,pendng,
925.0,Sara Butt,sara.butt@gmial.com,17/03/2023,Microwave,Accessories,,abc,Multan,Bank Transfer,pendng,
926.0,Sara Khan,sara.khan@yahoo.com,2023-08-14,Micr0wve,eletronics,-1.0,144321,Faisalabad,cash ,Pending,-144321.0
,hassan sheikh,hassan.sheikh@gmail.com,2023-02-01,Airpods Pro,,5.0,0,Sargodha,cash ,Delivered,0.0
928.0,hina sheikh,hina.sheikh@gmail.com,12-28-2023,Bluetooth Speaker,Applinces,-1.0,69368,Karachi,CARD,Pending,-69368.0
,Kashif Saeed,kashif.saeed@gmail.com,2023-10-23,Airpods Pro,Electronics,-1.0,123503,Lahore,CARD,Delivered,-123503.0
930.0, hassan butt ,.hassan.butt.@gmial.com,,Bluetooth Speaker,Appliances,4.0,0,Sargodha,Bank Transfer,Cancelled,0.0
,ALI SHEIKH,ali.sheikh@gmail.com,,iPhone 14 Pro,Appliances,,abc,,Bank Transfer,Delivered,
,HINA RAZA,hina.raza@gmail.com,2023-09-16,Microwave,,-1.0,0,Islamabad,CARD,delievered,0.0
933.0, fatima saeed ,.fatima.saeed.@gmail.com,06/09/2023,Smsung Glxy S22,eletronics,,0,Islamabad,CARD,pendng,
,HASSAN QURESHI,hassan.qureshi@yahoo.com,,HP Lpt0p,Accessories,-1.0,abc,Multan,,delievered,
935.0,Ayesha Sheikh,ayesha.sheikh@gmail.com,08-23-2023,Airpods Pro,Appliances,3.0,0,Karachi,cash ,delievered,0.0
936.0,Bilal Chaudhry,bilal.chaudhry@gmial.com,24/01/2023,Samsung Galaxy S22,Applinces,,abc,Faisalabad,,Pending,
937.0,Kashif Khan,kashif.khan@hotmail.com,02-28-2023,HP Laptop,Appliances,-1.0,0,Multan,CARD,Cancelled,0.0
,Ahmed Qureshi,ahmed.qureshi@gmail.com,,Microwave,Electronics,5.0,53066,,Cash,,265330.0
,FATIMA MIRZA,fatima.mirza,2024-02-21,Samsung Galaxy S22,Applinces,-1.0,abc,Karachi,cash ,pendng,
940.0, Hina Saeed ,.hina.saeed.@yahoo.com,2023-01-28,Smrt Wtch,eletronics,,0,islmabad,Cash,Pending,
,Bilal Sheikh,bilal.sheikh@hotmail.com,2024-09-02,Bluetooth Speaker,Applinces,-1.0,0,Faisalabad,Card,Delivered,0.0
942.0,HASSAN ZAFAR,hassan.zafar@gmial.com,07-06-2024,HP Laptop,Applinces,-1.0,0,Islamabad,cash ,Pending,0.0
943.0,Sara Butt,sara.butt@gmail.com,10-09-2023,Airpods Pro,Electronics,3.0,78056,islmabad,CARD,delievered,234168.0
,Ali Sheikh,ali.sheikh@hotmail.com,,Bluetooth Speaker,,,26161,Islamabad,cash ,Delivered,
945.0, Fatima Khan ,.fatima.khan.@gmailcom,2024-09-14,iPhone 14 Pro,,4.0,0,Sargodha,Cash,Pending,0.0
946.0,hassan sheikh,hassan.sheikh@yahoo.com,,Washing Machine,Applinces,,0,Multan,Bank Transfer,,
947.0,ahmed butt,ahmed.butt@gmailcom,12-17-2023,HP Laptop,,,139571,lahor,Cash,Pending,
948.0, Ayesha Zafar ,.ayesha.zafar.@hotmail.com,2024-12-11,Smart Watch,Applinces,,abc,Multan,CARD,Pending,
949.0, Usman Chaudhry ,.usman.chaudhry.@gmial.com,,Smart Watch,eletronics,,120590,islmabad,Bank Transfer,Pending,
, ayesha zafar ,.ayesha.zafar.@hotmail.com,2023-10-29,Microwave,Applinces,5.0,46907,Karachi,Card,Pending,234535.0
951.0,Sara Qureshi,sara.qureshi@gmail.com,2024-12-17,Microwave,eletronics,-1.0,110498,karacchi,Card,,-110498.0
952.0,Hassan Saeed,hassan.saeed@gmial.com,11-30-2023,HP Laptop,Applinces,,148102,Multan,Cash,Cancelled,
953.0,Ahmed Raza,ahmed.raza@gmailcom,16/07/2024,Bluetooth Speaker,Accessories,,abc,Multan,Cash,pendng,
954.0,kashif qureshi,kashif.qureshi,,Samsung Galaxy S22,,2.0,abc,,Bank Transfer,Delivered,
955.0,FATIMA CHAUDHRY,fatima.chaudhry@hotmail.com,2023-10-06,iPhone 14 Pro,Appliances,4.0,1256,islmabad,cash ,pendng,5024.0
956.0, Bilal Malik ,.bilal.malik.@gmailcom,2023-03-18,HP Laptop,Accessories,1.0,abc,islmabad,Cash,pendng,
,hassan malik,hassan.malik@hotmail.com,22/02/2024,Microwave,Applinces,,0,Islamabad,Cash,,
958.0,fatima chaudhry,fatima.chaudhry@gmial.com,2023-06-16,Washing Machine,,-1.0,0,Islamabad,Bank Transfer,Delivered,0.0
,Ahmed Mirza,ahmed.mirza@gmailcom,2023-06-14,Smrt TV,Applinces,-1.0,18605,Sargodha,Card,delievered,-18605.0
960.0,Ahmed Raza,ahmed.raza@yahoo.com,2024-02-15,Washing Machine,Electronics,4.0,54717,Karachi,Cash,pendng,218868.0
961.0, ali qureshi ,.ali.qureshi.@gmial.com,22/11/2023,Washing Machine,Applinces,-1.0,32788,Sargodha,cash ,Delivered,-32788.0
,hina chaudhry,hina.chaudhry@yahoo.com,2023-11-27,MacBook Air,Accessories,5.0,abc,Multan,Bank Transfer,Delivered,
963.0,Usman Butt,usman.butt@gmailcom,21/04/2023,Washing Machine,eletronics,5.0,49928,Lahore,Card,,249640.0
964.0, Usman Zafar ,.usman.zafar.@yahoo.com,05/03/2024,Smart Watch,,,115800,lahor,Card,pendng,
965.0,ahmed saeed,ahmed.saeed@gmail.com,,iPhone 14 Pro,,,abc,Karachi,cash ,delievered,
,Ali Qureshi,ali.qureshi@gmailcom,2023-05-31,Airpods Pro,eletronics,5.0,0,Islamabad,Card,Pending,0.0
, Ayesha Sheikh ,.ayesha.sheikh.@gmailcom,11-06-2024,iPhone 14 Pro,Applinces,4.0,abc,,Card,,
968.0,hina raza,hina.raza@gmailcom,2024-08-31,Microwave,,3.0,0,,CARD,Cancelled,0.0
,ali raza,ali.raza@gmail.com,09/12/2024,Microwave,,,0,Multan,,Pending,
970.0,Kashif Sheikh,kashif.sheikh@gmial.com,2024-10-24,Smart TV,,,121031,karacchi,Cash,Cancelled,
971.0,Fatima Saeed,fatima.saeed@yahoo.com,03/11/2024,iPhone 14 Pro,eletronics,-1.0,0,Karachi,,,0.0
,Usman Mirza,usman.mirza@gmial.com,,Microwave,Appliances,-1.0,0,Sargodha,cash ,,0.0
973.0, Hina Sheikh ,.hina.sheikh.@yahoo.com,09-01-2023,iPhone 14 Pro,Electronics,-1.0,0,,Bank Transfer,,0.0
974.0, KASHIF KHAN ,.kashif.khan.@gmial.com,12-17-2023,Smart TV,Applinces,-1.0,104302,Islamabad,Bank Transfer,pendng,-104302.0
975.0, Sara Butt ,.sara.butt.@gmial.com,,HP Laptop,Appliances,,abc,lahor,Card,Cancelled,
976.0,Ayesha Raza,ayesha.raza@gmailcom,,MacBook Air,Appliances,,0,Sargodha,Bank Transfer,pendng,
,ayesha malik,ayesha.malik@gmial.com,01-14-2024,iPhone 14 Pro,eletronics,-1.0,0,Faisalabad,Cash,pendng,0.0
978.0, Usman Chaudhry ,.usman.chaudhry.@yahoo.com,2024-09-30,Microwave,Electronics,-1.0,127942,Lahore,Card,pendng,-127942.0
, ayesha zafar ,.ayesha.zafar.@hotmail.com,2023-11-11,Airpods Pro,Electronics,-1.0,54030,Sargodha,,Pending,-54030.0
980.0,Kashif Butt,kashif.butt@gmial.com,,Airp0ds Pr0,Applinces,3.0,abc,Karachi,Cash,Cancelled,
981.0,Usman Qureshi,usman.qureshi@gmail.com,,Micr0wve,,-1.0,abc,Faisalabad,Card,Pending,
,Hina Saeed,hina.saeed@yahoo.com,,Bluet00th Speker,Accessories,,abc,islmabad,cash ,Cancelled,
983.0,Sara Raza,sara.raza@hotmail.com,11-16-2024,Microwave,,-1.0,abc,,Bank Transfer,Pending,
,Sara Chaudhry,sara.chaudhry@gmail.com,03-14-2024,iPh0ne 14 Pr0,Electronics,1.0,abc,Faisalabad,,Pending,
, Fatima Malik ,.fatima.malik.@gmail.com,2023-11-21,HP Lpt0p,Accessories,4.0,137783,lahor,CARD,,551132.0
986.0,ahmed chaudhry,ahmed.chaudhry@gmailcom,,MacBook Air,,-1.0,0,karacchi,,Cancelled,0.0
, Bilal Raza ,.bilal.raza.@gmial.com,21/12/2024,Airpods Pro,Electronics,5.0,0,islmabad,Cash,,0.0
988.0,fatima malik,fatima.malik@gmail.com,2024-10-01,iPhone 14 Pro,Electronics,,abc,Multan,cash ,Pending,
989.0,hina mirza,hina.mirza@gmailcom,,MacBook Air,Accessories,-1.0,abc,Faisalabad,CARD,,
990.0,usman raza,usman.raza@hotmail.com,,Bluetooth Speaker,Applinces,,abc,Lahore,CARD,Pending,
, Usman Malik ,.usman.malik.@gmailcom,,HP Laptop,,5.0,abc,Islamabad,Card,Pending,
, KASHIF ZAFAR ,.kashif.zafar.@gmail.com,2023-12-01,Smart TV,Applinces,2.0,abc,Faisalabad,,Pending,
, hina butt ,.hina.butt.@gmail.com,,Washing Machine,eletronics,3.0,0,Faisalabad,Bank Transfer,Cancelled,0.0
, Usman Zafar ,.usman.zafar.@gmailcom,,iPhone 14 Pro,Appliances,4.0,43490,Faisalabad,Card,,173960.0
,Usman Saeed,usman.saeed@yahoo.com,01/12/2023,Smart Watch,Applinces,2.0,40122,Karachi,Card,Cancelled,80244.0
996.0, ALI SAEED ,.ali.saeed.@gmial.com,,Microwave,Applinces,-1.0,0,Faisalabad,,pendng,0.0
997.0,Sara Butt,sara.butt@gmail.com,11/02/2023,iPhone 14 Pro,Accessories,-1.0,0,,Bank Transfer,Delivered,0.0
998.0, Ahmed Sheikh ,.ahmed.sheikh.@yahoo.com,2024-08-07,iPhone 14 Pro,,5.0,0,Lahore,Cash,Cancelled,0.0
999.0,Usman Chaudhry,usman.chaudhry@yahoo.com,2023-07-21,Smart Watch,eletronics,1.0,132036,,Cash,Pending,132036.0
1000.0, Ali Raza ,.ali.raza.@yahoo.com,,Bluetooth Speaker,,2.0,0,Karachi,Cash,Delivered,0.0
1001.0, BILAL MALIK ,.bilal.malik.@gmail.com,,HP Laptop,Applinces,2.0,0,Sargodha,cash ,delievered,0.0
1002.0,FATIMA SAEED,fatima.saeed@hotmail.com,17/04/2023,Smart TV,Electronics,3.0,0,lahor,,pendng,0.0
1003.0,Ayesha Khan,ayesha.khan@yahoo.com,,McB00k Air,Applinces,,abc,lahor,Cash,,
,Ali Butt,ali.butt@hotmail.com,,iPhone 14 Pro,Appliances,4.0,abc,Sargodha,cash ,Cancelled,
,AYESHA SAEED,ayesha.saeed@yahoo.com,2023-09-23,McB00k Air,eletronics,-1.0,abc,,Card,delievered,
1006.0,HINA MIRZA,hina.mirza@gmailcom,,Bluetooth Speaker,Electronics,4.0,35075,Multan,CARD,,140300.0
1007.0,ayesha sheikh,ayesha.sheikh@gmail.com,12-28-2024,iPhone 14 Pro,Electronics,,abc,karacchi,CARD,,
1008.0,Ayesha Qureshi,ayesha.qureshi@gmail.com,08-27-2024,Airpods Pro,Appliances,-1.0,126716,Islamabad,Bank Transfer,delievered,-126716.0
1009.0, ALI MALIK ,.ali.malik.@gmial.com,2023-08-01,Bluetooth Speaker,Electronics,-1.0,73396,karacchi,Card,delievered,-73396.0
,ALI SAEED,ali.saeed@hotmail.com,2023-06-01,Samsung Galaxy S22,,-1.0,23134,islmabad,Cash,delievered,-23134.0
1011.0,ahmed butt,ahmed.butt@gmail.com,10-22-2023,Microwave,eletronics,3.0,106019,Karachi,,Pending,318057.0
1012.0,Ali Zafar,ali.zafar@gmial.com,,Bluetooth Speaker,eletronics,1.0,0,Lahore,Bank Transfer,Pending,0.0
,Fatima Zafar,fatima.zafar@gmailcom,,Bluetooth Speaker,Electronics,,0,Sargodha,Card,,
1014.0,ALI KHAN,ali.khan@gmail.com,2023-12-05,Samsung Galaxy S22,Electronics,,0,karacchi,Cash,Cancelled,
1015.0,Ali Chaudhry,ali.chaudhry@gmial.com,07-30-2024,Smrt Wtch,Appliances,-1.0,46120,Multan,CARD,pendng,-46120.0
,ali zafar,ali.zafar@gmailcom,,HP Laptop,Appliances,,0,Karachi,cash ,delievered,
,hina chaudhry,hina.chaudhry@yahoo.com,2023-10-21,Washing Machine,Accessories,2.0,abc,lahor,Card,Pending,
,Hina Zafar,hina.zafar@gmail.com,2024-04-01,Samsung Galaxy S22,Accessories,-1.0,37586,Sargodha,cash ,Delivered,-37586.0
, Usman Saeed ,.usman.saeed.@gmailcom,2023-06-12,Smrt TV,Applinces,1.0,0,,CARD,pendng,0.0
, Hina Zafar ,.hina.zafar.@gmail.com,2024-03-31,Microwave,Applinces,,134226,Karachi,CARD,delievered,
1021.0,hassan saeed,hassan.saeed@hotmail.com,,Microwave,Electronics,5.0,17178,Multan,CARD,Delivered,85890.0
1022.0, Usman Sheikh ,.usman.sheikh.@yahoo.com,2024-01-25,Smart TV,Electronics,1.0,abc,,Bank Transfer,Pending,
, Bilal Saeed ,.bilal.saeed.@gmailcom,,iPhone 14 Pro,Applinces,3.0,abc,Karachi,CARD,delievered,
1024.0,ayesha qureshi,ayesha.qureshi@yahoo.com,21/11/2024,Airpods Pro,Accessories,-1.0,105374,Multan,,Delivered,-105374.0
,Bilal Chaudhry,bilal.chaudhry@gmial.com,,iPhone 14 Pro,Applinces,3.0,abc,Lahore,Card,pendng,
1026.0,ahmed qureshi,ahmed.qureshi@yahoo.com,02-21-2024,Microwave,Electronics,,abc,islmabad,cash ,pendng,
,Hina Butt,hina.butt@yahoo.com,,MacBook Air,Applinces,,abc,Lahore,CARD,Delivered,
1028.0,hassan malik,hassan.malik@yahoo.com,06/09/2024,HP Laptop,Electronics,2.0,0,lahor,Cash,Cancelled,0.0
1029.0,Fatima Khan,fatima.khan@gmial.com,2023-12-07,MacBook Air,Accessories,-1.0,abc,Karachi,CARD,Delivered,
1030.0,Ayesha Khan,ayesha.khan,,Bluetooth Speaker,eletronics,,0,Islamabad,,Cancelled,
,Hina Zafar,hina.zafar@gmial.com,,Washing Machine,Appliances,-1.0,abc,Multan,cash ,pendng,
1032.0,Fatima Sheikh,fatima.sheikh@gmailcom,,Smart Watch,Applinces,,0,,CARD,delievered,
1033.0,Hina Qureshi,hina.qureshi@gmail.com,08-25-2024,Airpods Pro,Electronics,1.0,0,,,Pending,0.0
1034.0,usman sheikh,usman.sheikh@gmail.com,,Samsung Galaxy S22,,1.0,0,lahor,Card,delievered,0.0
1035.0,Fatima Qureshi,fatima.qureshi@gmail.com,09-24-2023,Airpods Pro,eletronics,4.0,13884,,,,55536.0
, hassan raza ,.hassan.raza.@gmail.com,,Smart TV,,,abc,karacchi,cash ,Delivered,
1037.0,bilal chaudhry,bilal.chaudhry@hotmail.com,,Washing Machine,Electronics,-1.0,abc,Sargodha,Card,pendng,
,ali qureshi,ali.qureshi@gmailcom,14/05/2023,Bluetooth Speaker,Accessories,1.0,0,Faisalabad,CARD,pendng,0.0
1039.0,fatima khan,fatima.khan@yahoo.com,06-05-2023,MacBook Air,eletronics,-1.0,abc,lahor,Card,Cancelled,
, AHMED QURESHI ,.ahmed.qureshi.@gmail.com,05-30-2024,Microwave,,4.0,0,Lahore,Cash,delievered,0.0
,Hina Qureshi,hina.qureshi@gmial.com,23/03/2023,Smart Watch,Accessories,4.0,abc,Islamabad,,delievered,
1042.0,sara qureshi,sara.qureshi@gmail.com,15/09/2023,Washing Machine,eletronics,,0,Lahore,cash ,pendng,
1043.0,Sara Sheikh,sara.sheikh@yahoo.com,07/05/2023,Microwave,Accessories,-1.0,13359,lahor,Bank Transfer,Cancelled,-13359.0
,Ayesha Chaudhry,ayesha.chaudhry@yahoo.com,2023-03-20,MacBook Air,Appliances,-1.0,0,karacchi,,pendng,0.0
,Ahmed Mirza,ahmed.mirza@yahoo.com,28/10/2023,Washing Machine,Appliances,,0,Islamabad,Cash,delievered,
1046.0,ali saeed,ali.saeed@gmailcom,02-12-2023,Airpods Pro,Appliances,-1.0,abc,islmabad,CARD,Pending,
1047.0,KASHIF BUTT,kashif.butt@gmail.com,2024-12-17,Micr0wve,eletronics,-1.0,abc,islmabad,Cash,delievered,
1048.0,sara chaudhry,sara.chaudhry@hotmail.com,24/02/2023,Microwave,,-1.0,abc,islmabad,Cash,Delivered,
, Ayesha Butt ,.ayesha.butt.@gmial.com,05-29-2024,Microwave,Applinces,,0,islmabad,CARD,Pending,
,kashif khan,kashif.khan@yahoo.com,04-18-2023,Washing Machine,Accessories,4.0,10549,,CARD,,42196.0
1051.0,hassan raza,hassan.raza@yahoo.com,16/06/2023,HP Laptop,Electronics,2.0,abc,Lahore,cash ,Pending,
,Fatima Raza,fatima.raza@gmail.com,24/07/2024,McB00k Air,Electronics,1.0,49526,Islamabad,Cash,Delivered,49526.0
1053.0,Hina Qureshi,hina.qureshi@gmail.com,,Bluet00th Speker,Applinces,-1.0,abc,lahor,Cash,Cancelled,
1054.0, FATIMA SAEED ,.fatima.saeed.@gmail.com,,Smart TV,Applinces,2.0,abc,lahor,CARD,Cancelled,
,ahmed khan,ahmed.khan@gmailcom,18/02/2024,iPhone 14 Pro,Accessories,,abc,Karachi,Bank Transfer,Delivered,
,Ali Qureshi,ali.qureshi@gmailcom,2023-04-05,iPhone 14 Pro,eletronics,-1.0,0,Karachi,,Pending,0.0
1057.0, Ali Mirza ,.ali.mirza.@gmial.com,08-28-2024,Smart Watch,Applinces,5.0,0,Sargodha,cash ,delievered,0.0
